X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process,INSPECT
202,4,4,202,4,4,-0.53,2.79E-19,328,0,-3.71E-07,162,4,4,162,4,4,-0.723,2.68E-19,333,0,9.08E-07,123,4,4,123,4,4,0,0,0,0,-1156,3.99925,3.375,-1156,4,4,-1.52,0,331,0,0,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.399,2.79E-19,328,0,-6.96E-07,162,4,4,162,4,4,0.366,2.68E-19,332,0,0,123,4,-2.25,123,4,4,0,0,0,0,-1156,4,4,-1156,4,4,-1.8,0,332,0,0,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,1.06,2.78E-19,325,0,0,162,4,4,162,4,4,-0.0699,2.69E-19,327,0,1.65E-06,123,4,4,123,4,4,0,0,0,0,909,4.00325,4.812,909,4,4,-0.0861,2.78E-19,324,0,3.26E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.399,2.79E-19,328,0,-6.96E-07,162,4,4,162,4,4,0.366,2.68E-19,332,0,0,123,4,-2.25,123,4,4,0,0,0,0,-1156,4,4,-1156,4,4,-1.8,0,332,0,0,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.775,2.79E-19,328,0,1.87E-06,162,4,4,162,4,4,-0.0839,2.68E-19,332,0,0,123,4,10.25,123,4,4,0,0,0,0,-1156,4.001,4.5,-1156,4,4,-1.17,0,331,0,5.96E-06,16,1,2,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.775,2.79E-19,328,0,1.87E-06,162,4,4,162,4,4,-0.0839,2.68E-19,332,0,0,123,4,10.25,123,4,4,0,0,0,0,-1156,4.001,4.5,-1156,4,4,-1.17,0,331,0,5.96E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.387,2.78E-19,325,0,-1.68E-06,162,4,4,162,4,4,0.729,2.69E-19,327,0,1.09E-06,123,4,4,123,4,4,0,0,0,0,909,4,3.75,909,4,4,0.207,2.78E-19,323,0,1.71E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.711,2.78E-19,325,0,-1.20E-06,162,4,4,162,4,4,-1.03,2.69E-19,327,0,4.75E-07,123,4,4,123,4,4,0,0,0,0,909,4,4,909,4,4,0.297,2.78E-19,323,0,0,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.153,2.79E-19,328,0,4.38E-07,162,4,4,162,4,4,0.685,2.68E-19,332,0,2.52E-08,123,3.975,-8.5,123,4,4,0,0,0,0,-1156,4.004,5.5,-1156,4,4,-1.23,0,331,0,-1.46E-05,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.153,2.79E-19,328,0,4.38E-07,162,4,4,162,4,4,0.685,2.68E-19,332,0,2.52E-08,123,3.975,-8.5,123,4,4,0,0,0,0,-1156,4.004,5.5,-1156,4,4,-1.23,0,331,0,-1.46E-05,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.068,2.78E-19,325,0,0,162,4,4,162,4,4,-0.0699,2.69E-19,327,0,0,123,4,4,123,4,4,0,0,0,0,909,4.00325,4.562,909,4,4,0.207,2.78E-19,324,0,1.12E-05,16,1,2,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.153,2.79E-19,328,0,-5.72E-07,162,4,4,162,4,4,1.32,2.68E-19,332,0,0,123,4.025,16.5,123,4,4,0,0,0,0,-1156,4.001,4.687,-1156,4,4,-2.09,0,331,0,0,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.153,2.79E-19,328,0,-5.72E-07,162,4,4,162,4,4,1.32,2.68E-19,332,0,0,123,4.025,16.5,123,4,4,0,0,0,0,-1156,4.001,4.687,-1156,4,4,-2.09,0,331,0,0,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.429,2.78E-19,325,0,7.23E-07,162,4,4,162,4,4,0.889,2.69E-19,327,0,0,123,4,4,123,4,4,0,0,0,0,909,4.001,4.25,909,4,4,0.501,2.78E-19,324,0,-1.05E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.584,2.79E-19,328,0,-6.79E-07,162,4,4,162,4,4,-0.723,2.68E-19,332,0,3.29E-07,123,4,4,123,4,4,0,0,0,0,-1156,3.99825,3.375,-1156,4,4,-1.52,0,331,0,-7.12E-06,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.584,2.79E-19,328,0,-6.79E-07,162,4,4,162,4,4,-0.723,2.68E-19,332,0,3.29E-07,123,4,4,123,4,4,0,0,0,0,-1156,3.99825,3.375,-1156,4,4,-1.52,0,331,0,-7.12E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.207,2.79E-19,329,0,0,162,4,4,162,4,4,-0.403,2.68E-19,332,0,2.14E-08,123,4,10.25,123,4,4,0,0,0,0,-1156,4.00175,4.875,-1156,4,4,-1.23,0,331,0,-7.53E-06,16,1,2,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.207,2.79E-19,329,0,0,162,4,4,162,4,4,-0.403,2.68E-19,332,0,2.14E-08,123,4,10.25,123,4,4,0,0,0,0,-1156,4.00175,4.875,-1156,4,4,-1.23,0,331,0,-7.53E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.068,2.78E-19,325,0,0,162,4,4,162,4,4,0.41,2.69E-19,327,0,0,123,4,4,123,4,4,0,0,0,0,909,4,4.25,909,4,4,-0.176,2.78E-19,324,0,0,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,3.43,2.78E-19,325,0,0,162,4,4,162,4,4,0.409,2.69E-19,327,0,0,123,4,4,123,4,4,0,0,0,0,909,4.001,3.812,909,4,4,-0.176,2.78E-19,323,0,0,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.727,2.79E-19,328,0,2.22E-07,162,4,4,162,4,4,-0.423,2.68E-19,332,0,0,123,4,-2.25,123,4,4,0,0,0,0,-1156,4.00175,4.687,-1156,4,4,-1.52,0,331,0,-8.05E-06,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.727,2.79E-19,328,0,2.22E-07,162,4,4,162,4,4,-0.423,2.68E-19,332,0,0,123,4,-2.25,123,4,4,0,0,0,0,-1156,4.00175,4.687,-1156,4,4,-1.52,0,331,0,-8.05E-06,16,0,0,50,Layer 1 Down,PASS
145,3.875,-58.5,145,4,4,-3.39,0.0341,329,1.05,-8.03E-06,81.8,4,4,81.8,4,4,-1.17,0.0186,328,2,1.64E-06,59.5,4,4,59.5,4,4,0,0,0,0,-2126,3.99825,3.125,-2126,4,4,0.52,2.72E-19,329,0,0,16,1,2,50,Layer 1 Down,PASS
145,4.15,79,145,4,4,-3.13,0.0546,329,2.89,1.66E-05,81.8,4.025,16.5,81.8,4,4,1.69,0.0219,328,2.72,-2.78E-06,59.5,4,4,59.5,4,4,0,0,0,0,-2126,4,3.562,-2126,4,4,-0.709,2.72E-19,329,0,-1.42E-06,16,1,0,50,Layer 1 Down,PASS
145,4.1,47.8,145,4,4,-2.84,0.0533,329,3.68,8.03E-06,81.8,4,-2.25,81.8,4,4,-0.7,0.0215,328,0.793,0,59.5,4,4,59.5,4,4,0,0,0,0,-2126,4.002,5,-2126,4,4,-0.998,2.72E-19,329,0,-2.59E-06,16,1,0,50,Layer 1 Down,PASS
145,3.875,-58.5,145,4,4,-1.45,0.0339,330,2.79,-1.86E-05,81.8,4.025,10.25,81.8,4,4,1.01,0.0201,328,2.06,-1.33E-06,59.5,4,4,59.5,4,4,0,0,0,0,-2126,3.99825,3.375,-2126,4,4,-0.203,2.72E-19,329,0,1.38E-06,16,1,0,50,Layer 1 Down,PASS
145,4.125,66.5,145,4,4,-3.09,0.0581,329,3.14,2.31E-05,81.8,3.975,-2.25,81.8,4,4,1.46,0.0229,328,2.35,-3.45E-06,59.5,4,4,59.5,4,4,0,0,0,0,-2126,4,3.687,-2126,4,4,-0.492,2.72E-19,329,0,3.29E-06,16,1,0,50,Layer 1 Down,PASS
145,3.875,-52.3,145,4,4,-1.9,0.0324,329,3.2,-8.88E-06,81.8,4,4,81.8,4,4,-0.303,0.017,328,0.867,1.82E-06,59.5,4,4,59.5,4,4,0,0,0,0,-2126,3.999,3.9375,-2126,4,4,0.0859,2.72E-19,329,0,-4.01E-07,16,1,0,50,Layer 1 Down,PASS
145,3.85,-71,145,4,4,-1.7,0.0329,329,3.15,-8.30E-06,81.8,4.025,4,81.8,4,4,-1.15,0.019,328,1.78,1.34E-06,59.5,4,4,59.5,4,4,0,0,0,0,-2126,4,4,-2126,4,4,1.03,2.72E-19,329,0,3.03E-07,16,1,0,50,Layer 1 Down,PASS
145,4.1,60.3,145,4,4,-2.79,0.0545,329,3.2,4.16E-05,81.8,4,4,81.8,4,4,1.53,0.0176,328,2.03,0,59.5,4,4,59.5,4,4,0,0,0,0,-2126,4.00525,6.56,-2126,4,4,-0.998,2.72E-19,329,0,-2.80E-06,16,1,0,50,Layer 1 Down,PASS
145,4.075,47.8,145,4,4,-3.09,0.0556,329,3.11,3.85E-05,81.8,4,4,81.8,4,4,0.521,0.0174,328,1.21,-3.37E-06,59.5,4,4,59.5,4,4,0,0,0,0,-2126,3.998,3.75,-2126,4,4,-0.563,2.72E-19,329,0,1.38E-06,16,1,0,50,Layer 1 Down,PASS
145,4.05,35.3,145,4,4,-2.04,0.0504,329,4.07,3.86E-05,81.8,4,10.25,81.8,4,4,1.46,0.0201,328,1.9,0,59.5,4,4,59.5,4,4,0,0,0,0,-2126,4,3.812,-2126,4,4,-0.492,2.72E-19,329,0,0,16,1,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.284,2.79E-19,328,0,-3.69E-07,162,4,4,162,4,4,-0.723,2.68E-19,332,0,-1.27E-07,123,4,4,123,4,4,0,0,0,0,-1156,4,3.812,-1156,4,4,-1.52,0,331,0,-7.28E-06,16,1,2,50,Layer 1 Down,PASS
202,4,4,202,4,4,-3.29,2.78E-19,325,0,2.04E-06,162,4,4,162,4,4,0.569,2.69E-19,326,0,-3.77E-07,123,4,4,123,4,4,0,0,0,0,909,4,4.5,909,4,4,0.68,2.78E-19,323,0,-1.88E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.284,2.79E-19,328,0,-3.69E-07,162,4,4,162,4,4,-0.723,2.68E-19,332,0,-1.27E-07,123,4,4,123,4,4,0,0,0,0,-1156,4,3.812,-1156,4,4,-1.52,0,331,0,-7.28E-06,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,1.34,2.78E-19,325,0,0,162,4,4,162,4,4,1.37,2.69E-19,326,0,1.76E-07,123,4,4,123,4,4,0,0,0,0,909,4,4,909,4,4,0.207,2.78E-19,323,0,-2.02E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.0989,2.79E-19,328,0,-4.05E-07,162,4,4,162,4,4,0.216,2.68E-19,332,0,5.81E-07,123,3.975,-8.5,123,4,4,0,0,0,0,-1156,3.999,3.9375,-1156,4,4,-1.52,0,331,0,0,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.0989,2.79E-19,328,0,-4.05E-07,162,4,4,162,4,4,0.216,2.68E-19,332,0,5.81E-07,123,3.975,-8.5,123,4,4,0,0,0,0,-1156,3.999,3.9375,-1156,4,4,-1.52,0,331,0,0,16,0,0,50,Layer 1 Down,PASS
153,-16.1,-27.3,153,-16,4,-9.6,0.131,325,31.4,0.00548,93.5,4.05,35.3,93.5,4,4,5.12,0.0909,324,3.67,4.24E-05,31.5,4,4,31.5,4,4,0,0,0,0,1684,57.3,2.69,1694,57.3,3.999999046,22.3,0.78,320,117,0.149,16,1,2,20,Layer 1 Down,PASS
151,-15.9,-27.3,151,-16,4,-7.97,0.138,325,31.4,0.00579,93.5,4.075,41.5,93.5,4,4,5.71,0.0891,325,3.63,0,31.5,4.025,22.8,31.5,4,4,0,0,0,0,1694,57.3,-5.75,1694,57.3,4,25.4,1.06,319,116,0.204,16,1,105,20,Layer 1 Down,PASS
149,-15.8,41.5,149,-16,4,-8.04,0.141,325,32.7,0.00595,93.5,4.1,60.3,93.5,4,4,4.3,0.0875,325,4.13,-2.80E-05,31.5,4.025,22.8,31.5,4,4,0,0,0,0,1704,57.5,53.8,1704,57.3,4,17.5,0.822,319,116,0.157,16,1,105,20,Layer 1 Down,PASS
148,-16.1,-196,147,-15.4,38.7,-6.23,0.108,325,32.1,0.00444,93.6,7.83,167,93.6,8.84,153,8.26,0.171,325,13.6,0.00141,31.5,4.05,22.8,31.5,4,4,0,0,0,0,1704,57.2,-47,1704,57.3,4,28.3,0.906,319,117,0.171,16,1,105,20,Layer 1 Down,PASS
146,-7.4,217,146,-6.7,132,-4.54,0.0975,326,20.7,0.00236,94.6,20.4,117,94.8,20.9,87.4,7.51,0.15,324,28,0.00523,31.5,4.025,10.25,31.5,4,4,0,0,0,0,1714,57.4,39.1,1714,57.3,4.000000954,20.4,1.05,319,115,0.203,16,1,106,20,Layer 1 Down,PASS
145,3.875,-77.2,145,4,4,-2.49,0.0636,326,2.23,1.99E-05,96.1,5.63,360,96.2,10,1004,-1.38,0.0979,325,0.221,4.33E-05,31.5,4.025,10.25,31.5,4,4,0,0,0,0,1714,57.4,23.4,1714,57.3,3.999999046,19.3,0.836,320,117,0.161,16,1,106,20,Layer 1 Down,PASS
145,3.85,-71,145,4,4,0.197,0.0437,326,4.41,2.50E-05,97.9,18.6,-1056,98,11,-996,-10.6,0.178,324,6.43,-0.00368,31.5,4.025,22.8,31.5,4,4,0,0,0,0,1724,57.3,-48.3,1724,57.3,4,31.2,0.936,320,110,0.179,16,1,107,20,Layer 1 Down,PASS
145,3.85,-77.2,145,4,4,-2.74,0.0466,326,0.275,1.96E-05,99.2,23.8,-64.7,99.3,24,4,6.76,0.127,324,33.4,0.00523,31.5,4.025,16.5,31.5,4,4,0,0,0,0,1724,57.4,61.4,1724,57.3,4,19.6,0.944,319,116,0.18,16,1,107,20,Layer 1 Down,PASS
145,3.9,-52.3,145,4,4,-1.4,0.0463,326,2.26,2.77E-05,101.2,24.1,97.7,101.3,24,4,7.22,0.133,324,33.3,0.0055,31.5,4.05,22.8,31.5,4,4,0,0,0,0,1734,57.3,-28.3,1734,57.3,4,25.1,1.01,319,116,0.194,16,1,109,20,Layer 1 Down,PASS
145,3.9,-39.8,145,4,4,-0.648,0.0445,326,2.9,1.96E-05,103.2,24.4,110,103.3,24,4,7.55,0.13,324,32.5,0.00538,31.5,4.025,10.25,31.5,4,4,0,0,0,0,1734,57.3,-28.1,1734,57.3,4.000000954,22.8,0.946,320,116,0.183,16,1,109,20,Layer 1 Down,PASS
145,3.875,-64.7,145,4,4,-2.74,0.0485,327,0.569,1.27E-05,105,3.9,-371,105,10,1004,4.19,0.138,325,13.7,0.000413,31.5,3.975,-8.5,31.5,4,4,0,0,0,0,1744,57.4,50.4,1744,57.3,3.999999046,22.2,0.943,319,118,0.18,16,1,109,20,Layer 1 Down,PASS
202,4,4,202,4,4,-0.638,2.79E-19,328,0,-2.07E-07,162,4,4,162,4,4,-0.103,2.68E-19,332,0,0,123,4,-2.25,123,4,4,0,0,0,0,-1156,4.001,4.25,-1156,4,4,-1.23,0,331,0,0,16,1,2,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.638,2.79E-19,328,0,-2.07E-07,162,4,4,162,4,4,-0.103,2.68E-19,332,0,0,123,4,-2.25,123,4,4,0,0,0,0,-1156,4.001,4.25,-1156,4,4,-1.23,0,331,0,0,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.0732,2.78E-19,325,0,0,162,4,4,162,4,4,1.69,2.69E-19,326,0,-1.92E-06,123,4,4,123,4,4,0,0,0,0,909,4,3.75,909,4,4,-0.559,2.78E-19,323,0,5.98E-07,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.345,2.79E-19,328,0,-7.46E-08,162,4,4,162,4,4,-0.104,2.68E-19,333,0,-4.17E-07,123,4,4,123,4,4,0,0,0,0,-1156,4.001,4.25,-1156,4,4,-1.23,0,332,0,0,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.345,2.79E-19,328,0,-7.46E-08,162,4,4,162,4,4,-0.104,2.68E-19,333,0,-4.17E-07,123,4,4,123,4,4,0,0,0,0,-1156,4.001,4.25,-1156,4,4,-1.23,0,332,0,0,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.847,2.78E-19,325,0,0,162,4,4,162,4,4,-0.0699,2.69E-19,327,0,2.46E-07,123,4,4,123,4,4,0,0,0,0,909,4.00075,4.375,909,4,4,0.411,2.78E-19,324,0,-2.61E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.387,2.78E-19,325,0,0,162,4,4,162,4,4,-0.549,2.69E-19,327,0,3.84E-07,123,4,4,123,4,4,0,0,0,0,909,4,4.5,909,4,4,0.118,2.78E-19,324,0,-2.02E-06,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.0925,2.79E-19,328,0,0,162,4,4,162,4,4,-0.253,2.68E-19,332,0,-1.35E-06,123,4,4,123,4,4,0,0,0,0,-1156,4,3.812,-1156,4,4,-1.46,0,331,0,-8.65E-06,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.0925,2.79E-19,328,0,0,162,4,4,162,4,4,-0.253,2.68E-19,332,0,-1.35E-06,123,4,4,123,4,4,0,0,0,0,-1156,4,3.812,-1156,4,4,-1.46,0,331,0,-8.65E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.35,2.78E-19,325,0,8.20E-07,162,4,4,162,4,4,-0.0699,2.69E-19,326,0,0,123,4,4,123,4,4,0,0,0,0,909,3.999,3.5,909,4,4,0.207,2.78E-19,323,0,-1.20E-06,16,1,2,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.638,2.79E-19,328,0,4.02E-07,162,4,4,162,4,4,-0.103,2.68E-19,332,0,-4.29E-07,123,4,4,123,4,4,0,0,0,0,-1156,4.001,4.25,-1156,4,4,-1.52,0,331,0,-6.41E-06,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.638,2.79E-19,328,0,4.02E-07,162,4,4,162,4,4,-0.103,2.68E-19,332,0,-4.29E-07,123,4,4,123,4,4,0,0,0,0,-1156,4.001,4.25,-1156,4,4,-1.52,0,331,0,-6.41E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.536,2.79E-19,328,0,5.01E-07,162,4,4,162,4,4,-0.703,2.68E-19,332,0,1.95E-07,123,4,4,123,4,4,0,0,0,0,-1156,3.999,3.75,-1156,4,4,-1.52,0,331,0,7.14E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.536,2.79E-19,328,0,5.01E-07,162,4,4,162,4,4,-0.703,2.68E-19,332,0,1.95E-07,123,4,4,123,4,4,0,0,0,0,-1156,3.999,3.75,-1156,4,4,-1.52,0,331,0,7.14E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.669,2.78E-19,325,0,0,162,4,4,162,4,4,1.69,2.69E-19,327,0,2.48E-07,123,4,4,123,4,4,0,0,0,0,909,3.99925,4.313,909,4,4,0.207,2.78E-19,323,0,-1.98E-06,16,0,0,50,Layer 1 Down,PASS
166,5.65,-77.2,166,4.314,-105,0.551,0.0262,326,1.84,3.59E-05,93.1,-15.7,29,93,-7.7,1001,-2.77,0.0762,324,25.7,0.0024,33.5,4,4,33.5,4,4,0,0,0,0,653,57.5,50.7,654,57.3,4.000000954,15,0.864,323,114,0.162,16,1,2,20,Layer 1 Down,PASS
166,3.85,-71,166,4,4,2.77,0.0484,326,3.84,-1.40E-05,91.9,-16.3,-39.8,91.8,-16,4,-7.06,0.123,324,33,0.00509,33.5,4,4,33.5,4,4,0,0,0,0,659,57.4,4.75,659,57.3,4,17.5,0.865,319,118,0.168,16,1,40,20,Layer 1 Down,PASS
166,3.925,-39.8,166,4,4,3.03,0.0457,326,3,0,90.5,-16.4,-33.5,90.3,-16,4,-8.18,0.131,324,32.6,0.00553,33.5,4,4,33.5,4,4,0,0,0,0,664,57.3,18.3,664,57.3,4,22.3,0.928,317,119,0.179,16,1,42,20,Layer 1 Down,PASS
166,3.875,-64.7,166,4,4,3.04,0.0477,326,2.9,-6.46E-06,88.5,-16,-2.25,88.3,-16,4,-8.17,0.133,324,31.9,0.00557,33.5,4,4,33.5,4,4,0,0,0,0,669,57.3,-24.5,670,57.3,4,30.4,1.02,318,110,0.196,16,1,42,20,Layer 1 Down,PASS
166,3.85,-71,166,4,4,4.99,0.0454,326,0.917,0,86.5,-15.6,54,86.3,-16,4,-9.83,0.19,324,32.7,0.00808,33.5,4,4,33.5,4,4,0,0,0,0,675,57.5,52,675,57.3,4.000000954,13.8,0.815,318,116,0.155,16,1,42,20,Layer 1 Down,PASS
166,3.875,-64.7,166,4,4,2.78,0.0425,326,3.57,2.47E-05,84.5,-15.9,79,84.3,-16,4,-7.69,0.189,324,33.9,0.00826,33.5,4,4,33.5,4,4,0,0,0,0,680,57.2,-40.4,680,57.3,3.999999046,24.6,0.984,319,122,0.189,16,1,42,20,Layer 1 Down,PASS
166,4.125,66.5,166,4,4,0.824,0.0383,326,2.52,-1.30E-05,82.4,-16.1,-21,82.2,-16,4,-5.31,0.141,324,32.8,0.00603,33.5,4,4,33.5,4,4,0,0,0,0,685,57.4,25.6,686,57.3,3.999999046,19.5,0.829,323,117,0.159,16,1,42,20,Layer 1 Down,PASS
166,4.1,54,166,4,4,1.66,0.0338,326,2.05,0,80.8,4.725,673,80.8,2,-496,-0.823,0.0403,325,0.807,-1.14E-05,33.5,4,4,33.5,4,4,0,0,0,0,691,57.3,-54.9,691,57.3,4,22.3,0.891,323,119,0.171,16,1,42,20,Layer 1 Down,PASS
166,3.925,-52.3,166,4,4,1.65,0.0463,326,3.88,1.24E-05,79.2,-16,-14.8,79.1,-11,973,-8.15,0.153,324,34.5,0.00642,33.5,4,4,33.5,4,4,0,0,0,0,696,57.2,-67,696,57.3,4,27.3,1.1,318,119,0.21,16,1,43,20,Layer 1 Down,PASS
166,-5.05,-221,166,-5.92,-130,-3.32,0.106,325,20.1,0.00198,77.8,-13.8,185,77.6,-13.4,77.8,-6.89,0.115,324,29.6,0.00429,33.5,4,4,33.5,4,4,0,0,0,0,701,57.3,-35.9,702,57.3,4,21.2,0.948,322,119,0.183,16,1,44,20,Layer 1 Down,PASS
202,4,4,202,4,4,-0.284,2.79E-19,328,0,0,162,4,4,162,4,4,-0.723,2.68E-19,332,0,0,123,4,4,123,4,4,0,0,0,0,-1156,3.999,3.5,-1156,4,4,-2.21,0,331,0,0,16,1,2,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.284,2.79E-19,328,0,0,162,4,4,162,4,4,-0.723,2.68E-19,332,0,0,123,4,4,123,4,4,0,0,0,0,-1156,3.999,3.5,-1156,4,4,-2.21,0,331,0,0,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.35,2.78E-19,324,0,6.16E-07,162,4,4,162,4,4,-0.709,2.69E-19,326,0,0,123,4,4,123,4,4,0,0,0,0,909,4,4.5,909,4,4,0.297,2.78E-19,323,0,0,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.0702,2.79E-19,328,0,0,162,4,4,162,4,4,0.366,2.68E-19,332,0,-6.15E-07,123,4,4,123,4,4,0,0,0,0,-1156,4,4,-1156,4,4,-2.09,0,331,0,5.96E-06,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.847,2.78E-19,325,0,1.38E-06,162,4,4,162,4,4,0.889,2.69E-19,326,0,-1.70E-06,123,4,4,123,4,4,0,0,0,0,909,4,4,909,4,4,0.118,2.78E-19,323,0,3.69E-07,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.0702,2.79E-19,328,0,0,162,4,4,162,4,4,0.366,2.68E-19,332,0,-6.15E-07,123,4,4,123,4,4,0,0,0,0,-1156,4,4,-1156,4,4,-2.09,0,331,0,5.96E-06,16,4,0,50,Layer 1 Down,PASS
145,4.175,97.7,145,4,4,-4.44,0.0488,326,3.58,0,81.8,4.05,29,81.8,4,4,-0.699,0.0176,325,0.501,1.73E-06,59.5,4.425,-921,59.5,4,4,0,0,0,0,2124,57.3,11.87,2124,57.3,4,23.3,0.96,318,118,0.185,16,1,2,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.829,2.79E-19,328,0,-1.13E-06,162,4,4,162,4,4,0.216,2.68E-19,332,0,-2.80E-07,123,4.025,10.25,123,4,4,0,0,0,0,-1156,4,4,-1156,4,4,-1.52,0,331,0,0,16,1,2,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.829,2.79E-19,328,0,-1.13E-06,162,4,4,162,4,4,0.216,2.68E-19,332,0,-2.80E-07,123,4.025,10.25,123,4,4,0,0,0,0,-1156,4,4,-1156,4,4,-1.52,0,331,0,0,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.0732,2.78E-19,325,0,4.81E-07,162,4,4,162,4,4,1.53,2.69E-19,327,0,0,123,4,4,123,4,4,0,0,0,0,909,4.001,4.75,909,4,4,0.118,2.78E-19,323,0,-2.00E-07,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.644,2.79E-19,328,0,0,162,4,4,162,4,4,0.535,2.68E-19,332,0,1.63E-07,123,4,4,123,4,4,0,0,0,0,-1156,4.002,4.75,-1156,4,4,-1.23,0,331,0,0,16,4,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,0.644,2.79E-19,328,0,0,162,4,4,162,4,4,0.535,2.68E-19,332,0,1.63E-07,123,4,4,123,4,4,0,0,0,0,-1156,4.002,4.75,-1156,4,4,-1.23,0,331,0,0,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.11,2.78E-19,325,0,0,162,4,4,162,4,4,1.37,2.69E-19,326,0,0,123,4,4,123,4,4,0,0,0,0,909,3.999,4,909,4,4,0.501,2.78E-19,323,0,-1.32E-06,16,0,0,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.356,2.78E-19,325,0,-7.86E-07,162,4,4,162,4,4,0.889,2.69E-19,327,0,-1.16E-06,123,4,4,123,4,4,0,0,0,0,909,4.001,4.25,909,4,4,0.207,2.78E-19,324,0,1.81E-06,16,1,2,50,Layer 1 Down,PASS
202,4,4,202,4,4,-0.23,2.79E-19,328,0,-5.35E-07,162,4,4,162,4,4,1.79,2.68E-19,332,0,1.17E-06,123,4,4,123,4,4,0,0,0,0,-1156,4,4.313,-1156,4,4,-1.8,0,332,0,1.30E-05,16,4,0,50,Layer 1 Down,PASS
