X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process,INSPECTION
144,3.225,116,144,3,3,-4.69,0.06,329,5.74,-9.26E-06,80.8,3,3,80.8,3,3,1.15,0.0268,328,0.823,-6.34E-06,58.5,3.025,9.25,58.5,3,3,0,0,0,0,1553,3,2.812,1553,3,3,0.243,2.77E-19,329,0,-1.08E-06,15,1,0,50,3,PASS
144,2.8,-97,144,3,3,-2.79,0.0489,329,1.5,0,80.8,3.05,21.8,80.8,3,3,0.848,0.0212,328,0.91,-2.76E-06,58.5,3.025,9.25,58.5,3,3,0,0,0,0,1553,2.99825,2.313,1553,3,3,0.508,2.77E-19,329,0,-1.48E-06,15,1,0,50,3,PASS
144,3.25,122,144,3,3,-1.06,0.0577,329,10.7,0,80.8,3,3,80.8,3,3,2,0.0244,328,0.636,0,58.5,3,3,58.5,3,3,0,0,0,0,1553,3.001,3.5,1553,3,3,0.252,2.77E-19,329,0,4.37E-06,15,1,0,50,3,PASS
164,7.6,28,164,7.39,-6.31,4.88,0.0814,326,10.2,0.000804,93.9,-1.05,-22,93.9,-1.09,-7.1,-7.71,0.155,324,13.2,0.00133,31.5,2.975,-9.5,31.5,3,3,0,0,0,0,-779,56.3,-31.1,-778,56.3,3.000000954,20.8,0.955,319,118,0.184,15,1,2,6,3,PASS
165,6.42,-15.8,165,6.35,-8.4,6.43,0.105,326,9.57,0.000724,93.5,-2.15,-65.7,93.4,-1.98,-4.73,-4.74,0.105,325,12.4,0.00114,31.5,3,3,31.5,3,3,0,0,0,0,-773,56.4,22.5,-773,56.3,2.999999046,15.2,0.782,319,117,0.149,15,1,81,6,4,PASS
165,5.05,-59.5,165,5.13,-9.8,6.73,0.098,326,8.02,0.00044,93,-2.88,-28.3,92.9,-2.61,-1.95,-5.32,0.114,324,13.6,0.00141,31.5,3,3,31.5,3,3,0,0,0,0,-768,56.3,42,-768,56.3,3,26.7,0.985,317,117,0.189,15,1,81,6,4,PASS
165,3.725,-110,165,3.804,-10.6,4.28,0.08,327,6.09,0.000107,92.4,-2.95,-9.5,92.3,-2.95,1.1,-8.75,0.154,325,15.5,0.00194,31.5,3,3,31.5,3,3,0,0,0,0,-763,56.3,-21.4,-762,56.3,3,21.3,1.04,318,116,0.202,15,1,81,6,4,PASS
165,2.825,-72,165,3,3,3.04,0.0705,326,5.71,-1.09E-05,91.9,-2.53,284,91.8,-3,3,-7.36,0.0845,325,13.6,0.00085,31.5,3,3,31.5,3,3,0,0,0,0,-757,56.4,10.25,-757,56.3,3,18.8,0.762,320,116,0.147,15,1,81,6,4,PASS
165,2.8,-84.5,165,3,3,2.21,0.0646,326,6.43,2.93E-05,91.3,-3.18,-28.3,91.2,-3,3,-2.63,0.0601,325,11.9,0.000741,31.5,3,3,31.5,3,3,0,0,0,0,-752,56.3,-4.19,-752,56.3,3.000000954,25.6,0.995,318,117,0.192,15,1,83,6,4,PASS
165,2.825,-84.5,165,3,3,2.49,0.0754,327,5.96,0,90.7,-3.13,-47,90.6,-3,3,-4.49,0.0944,325,13.3,0.00116,31.5,3,3,31.5,3,3,0,0,0,0,-747,56.4,33.5,-746,56.3,2.999999046,13.8,0.856,318,118,0.163,15,1,83,6,4,PASS
165,2.825,-78.2,165,3,3,4.16,0.0616,326,3.39,9.24E-06,90.1,2.325,-385,90.1,-2.5,-872,-6.1,0.092,325,9.69,0.000186,31.5,3,3,31.5,3,3,0,0,0,0,-741,56.3,0.44,-741,56.3,3,23.4,0.779,320,117,0.148,15,1,83,6,4,PASS
165,2.8,-90.7,165,3,3,5.54,0.0684,326,1.8,1.03E-05,89.5,-3.15,-34.5,89.5,-3,3,-7.42,0.141,325,14.9,0.00184,31.5,3,3,31.5,3,3,0,0,0,0,-736,56.3,16.3,-736,56.3,3,25,1.06,317,116,0.206,15,1,83,6,4,PASS
165,2.8,-84.5,165,3,3,4.17,0.0643,326,3.66,1.93E-05,89,-2.97,-15.8,88.9,-3,3,-8.49,0.15,325,15.8,0.00194,31.5,3,3,31.5,3,3,0,0,0,0,-731,56.4,21.1,-730,56.3,3,16,0.876,319,117,0.169,15,1,83,6,4,PASS
159,8.93,9.25,159,9,3,6.26,0.108,326,13.3,0.00139,94.6,3.125,65.5,94.6,3,3,-5.03,0.083,325,6.18,-1.32E-05,31.5,3,3,31.5,3,3,0,0,0,0,-832,56.3,-2.38,-832,56.3,3.000000954,28,0.985,319,115,0.19,15,1,2,6,4,PASS
159,8.85,-47,159,9,3,6.62,0.0972,326,12.9,0.00123,94.6,3.1,53,94.6,3,3,-4.29,0.0848,325,7.01,1.33E-05,31.5,3,3,31.5,3,3,0,0,0,0,-827,56.4,34.6,-826,56.3,2.999999046,14.1,0.843,319,118,0.161,15,1,81,6,4,PASS
160,8.93,-65.7,160,9,3,5.29,0.0751,326,13,0.000932,94.6,3.125,59.3,94.6,3,3,-4.79,0.0828,325,6.56,0,31.5,3,3,31.5,3,3,0,0,0,0,-821,56.3,1.5,-821,56.3,3,23,0.766,320,117,0.146,15,1,81,6,4,PASS
160,9.15,-3.25,160,9,3,5.49,0.0767,326,11.1,0.000958,94.6,3.1,53,94.6,3,3,-5.28,0.0848,325,5.98,1.34E-05,31.5,3,3,31.5,3,3,0,0,0,0,-816,56.3,13.9,-816,56.3,3,26,1.07,318,116,0.209,15,1,81,6,4,PASS
161,9.07,21.8,161,9,3,5.21,0.0997,326,14.6,0.00132,94.6,3.125,59.3,94.6,3,3,-4.93,0.0846,325,6.57,0,31.5,3,3,31.5,3,3,0,0,0,0,-811,56.4,21.3,-810,56.3,3,17.3,0.885,319,116,0.171,15,1,81,6,4,PASS
162,8.82,-34.5,162,9,3,5.8,0.104,326,14.8,0.00134,94.6,3.1,53,94.6,3,3,-5.49,0.0879,325,5.62,1.34E-05,31.5,3,3,31.5,3,3,0,0,0,0,-805,56.3,-52.2,-805,56.3,3.000000954,23.1,0.86,321,116,0.166,15,1,81,6,4,PASS
162,8.88,-47,162,9,3,6.16,0.099,326,14.5,0.00124,94.6,3.1,53,94.6,3,3,-5.44,0.0849,325,5.93,5.35E-05,31.5,3,3,31.5,3,3,0,0,0,0,-800,56.4,19.1,-800,56.3,2.999999046,21.4,0.994,318,116,0.191,15,1,81,6,4,PASS
163,8.68,-191,163,8.99,2.213,7.47,0.155,326,15.5,0.00206,94.6,2.9,34.3,94.6,2.629,-10.7,-7.03,0.121,325,8.05,9.69E-05,31.5,2.975,-9.5,31.5,3,3,0,0,0,0,-795,56.3,7.31,-794,56.3,3,22.7,0.921,319,120,0.176,15,1,81,6,4,PASS
163,8.85,28,163,8.75,-0.88,4.07,0.0939,326,14,0.00116,94.5,1.5,9.25,94.5,1.28,-10.2,-5.07,0.0867,325,8.07,0.000278,31.5,3,3,31.5,3,3,0,0,0,0,-789,56.3,-39.2,-789,56.3,3,25,0.926,320,115,0.179,15,1,81,6,4,PASS
164,8.15,-15.8,164,8.18,-3.88,5.58,0.0971,326,13.4,0.00101,94.3,0.08,-9.5,94.2,-0.03,-8.9,-8.17,0.155,325,12.3,0.000879,31.5,3.025,15.5,31.5,3,3,0,0,0,0,-784,56.3,-22.4,-783,56.3,3,24.3,1.05,322,115,0.203,15,1,81,6,4,PASS
159,-2.88,-84.5,159,-2.76,0.43,-5.77,0.115,326,14.1,0.00145,92.3,4.88,34.3,92.4,4.68,-5.7,4.02,0.0911,325,9.05,0.000337,30.5,3,3,30.5,3,3,0,0,0,0,192,56.4,-9.7,193,56.3,3.000000954,18.9,0.871,323,118,0.168,15,1,2,6,4,PASS
159,-2.88,46.8,159,-2.94,1.71,-5.31,0.0937,326,13,0.00117,92.5,3.9,-15.8,92.5,3.832,-5.98,4.6,0.0816,325,7.05,0.000217,30.5,2.975,-9.5,30.5,3,3,0,0,0,0,198,56.4,40.1,198,56.3,3,20.9,0.727,318,116,0.138,15,1,105,6,4,PASS
158,-0.53,590,158,3,33.4,14.4,0.201,326,8.38,-0.000105,92.5,2.975,-34.5,92.5,3,2.99809,7.35,0.113,325,5.72,0,30.5,3,3,30.5,3,3,0,0,0,0,203,56.2,-48.4,203,56.3,3,28.1,1.15,318,116,0.221,15,1,105,6,4,PASS
158,-3.1,21.8,158,-3,3,-5.13,0.091,326,13.8,0.00119,92.5,3.1,46.8,92.5,3,3,3.44,0.0838,325,6.89,-1.34E-05,30.5,3,3,30.5,3,3,0,0,0,0,208,56.3,-13.4,209,56.3,3,21,0.959,323,118,0.186,15,1,105,6,4,PASS
157,-3.22,-72,157,-3,3,-4.3,0.0834,327,13.1,0.00107,92.5,3.125,59.3,92.5,3,3,3.19,0.0834,325,6.71,-1.33E-05,30.5,3,9.25,30.5,3,3,0,0,0,0,214,56.3,-12.3,214,56.3,3,22.4,0.865,323,120,0.167,15,1,105,6,4,PASS
157,-3.1,-22,156,-3,3,-4.79,0.0912,326,13.2,0.00117,92.5,2.9,-40.8,92.5,3,3,5.39,0.0968,325,6.7,4.64E-05,30.5,2.975,-9.5,30.5,3,3,0,0,0,0,219,56.4,18.6,220,56.3,3,20.6,0.949,318,115,0.184,15,1,105,6,4,PASS
156,-2.97,46.8,156,-3,3,-4.89,0.0934,326,14.3,0.00112,92.5,2.9,-47,92.5,3,3,5.39,0.0975,325,6.18,4.67E-05,30.5,3,3,30.5,3,3,0,0,0,0,224,56.3,11.62,225,56.3,3,24.4,0.875,317,120,0.166,15,1,105,6,4,PASS
155,-3.13,-28.3,155,-3,3,-5.41,0.107,327,13.2,0.00139,92.5,2.925,-28.3,92.5,3,3,5.96,0.0987,325,4.9,3.15E-05,30.5,3,3,30.5,3,3,0,0,0,0,230,56.3,-10.3,230,56.3,3,24.8,0.935,319,113,0.181,15,1,105,6,4,PASS
155,-2.95,15.5,155,-3,3,-5.93,0.105,327,13.7,0.00133,92.5,2.9,-40.8,92.5,3,3,8.77,0.101,326,5.64,4.79E-05,30.5,3.025,9.25,30.5,3,3,0,0,0,0,235,56.3,15,235,56.3,3,23.6,0.956,318,116,0.183,15,1,105,6,4,PASS
154,-2.82,59.3,154,-3,3,-7.13,0.106,326,13.4,0.00133,92.5,2.9,-47,92.5,3,3,5.12,0.0994,325,6.01,3.18E-05,30.5,3,3,30.5,3,3,0,0,0,0,240,56.3,-8.8,241,56.3,3.000000954,20.3,0.925,318,120,0.179,15,1,105,6,4,PASS
154,-3.03,34.3,154,-3,3,-4.99,0.092,327,13.4,0.00118,92.5,2.925,-34.5,92.5,3,3,5.39,0.0984,325,5.26,1.55E-05,30.5,3.025,9.25,30.5,3,3,0,0,0,0,246,56.5,49.7,246,56.3,2.999999046,18,0.809,318,113,0.155,15,1,105,6,4,PASS
146,8.43,3,146,8.44,8.87,3.93,0.078,326,13.4,0.000848,108,5.55,3,108,5.54,-9.4,3.85,0.0753,325,9.79,0.000383,30.5,2.95,-15.8,30.5,3,3,0,0,0,0,464,56.5,42.9,465,56.3,2.999999046,14.5,0.831,322,115,0.157,15,1,2,6,4,PASS
147,8.85,28,147,8.87,5.9,5.81,0.105,326,14.2,0.00129,108,4.42,15.5,108,4.24,-10.4,3.93,0.0971,325,10.2,0.000272,30.5,2.975,-9.5,30.5,3,3,0,0,0,0,470,56.3,-2.81,470,56.3,3,24,0.853,323,121,0.163,15,1,111,6,4,PASS
147,2.025,-709,147,8.5,878,3.64,0.157,326,2.27,0.000353,108,3.025,9.25,108,3,3,1.9,0.0366,325,1.87,0,30.5,3,9.25,30.5,3,3,0,0,0,0,475,56.3,16.4,476,56.3,3,24.9,0.885,316,117,0.169,15,1,111,6,4,PASS
148,9.05,46.8,148,9,3,5.66,0.12,326,13.7,0.00158,108,3,3,108,3,3,1.64,0.023,325,2.08,0,30.5,3,9.25,30.5,3,3,0,0,0,0,481,56.3,-37,481,56.3,3,22.9,0.905,318,118,0.173,15,1,111,6,4,PASS
148,8.9,9.25,148,9,3,5.98,0.112,326,13.1,0.00145,108,3,3,108,3,3,2.29,0.0215,325,6.02,1.92E-06,30.5,3.025,9.25,30.5,3,3,0,0,0,0,486,56.4,53.1,486,56.3,3,17.8,0.956,316,120,0.184,15,1,111,6,4,PASS
149,8.95,-40.8,149,9,3,4.24,0.0986,327,14.6,0.00119,108,3.025,15.5,108,3,3,1.86,0.0218,325,4.66,1.78E-06,30.5,3.025,21.8,30.5,3,3,0,0,0,0,491,56.3,-11.4,492,56.3,3.000000954,23.1,0.934,317,115,0.18,15,1,111,6,4,PASS
149,9.05,-9.5,150,9,3,3.37,0.0904,326,14.8,0.00116,108,3,3,108,3,3,0.459,0.0224,325,1.33,-1.61E-06,30.5,3,9.25,30.5,3,3,0,0,0,0,497,56.4,17.3,497,56.3,2.999999046,15.2,0.829,318,118,0.158,15,1,111,6,4,PASS
150,9.1,59.3,150,9,3,5.26,0.101,326,12.2,0.0013,108,3,3,108,3,3,0.0307,0.0205,325,0.744,0,30.5,3.025,21.8,30.5,3,3,0,0,0,0,502,56.4,48.6,502,56.3,3,21.2,0.926,316,120,0.178,15,1,111,6,4,PASS
151,8.82,-9.5,151,9,3,6.34,0.12,326,14.8,0.00156,108,3,9.25,108,3,3,-0.562,0.0188,325,1.5,-1.63E-06,30.5,3,9.25,30.5,3,3,0,0,0,0,507,56.3,-29.2,508,56.3,3,26.9,1.08,316,115,0.209,15,1,111,6,4,PASS
151,8.9,-34.5,151,9,3,5.21,0.0981,326,14.2,0.00123,108,3,3,108,3,3,0.119,0.0161,325,0.877,0,30.5,3.025,15.5,30.5,3,3,0,0,0,0,513,56.4,15.6,513,56.3,3,18,0.78,318,118,0.15,15,1,111,6,4,PASS
201,3.05,15.5,201,3,3,-0.619,0.0232,329,0.78,-1.03E-06,161,3.05,28,161,3,3,-1.85,0.0214,328,3.77,-1.52E-07,122,2.975,-3.25,122,3,3,0,0,0,0,342,2.999,2.25,342,3,3,0.17,2.75E-19,329,0,0,15,1,2,6,4,PASS
201,3,9.25,201,3,3,0.339,0.0146,329,0.846,-3.41E-07,161,3.1,40.5,161,3,3,0.219,0.0151,328,0.679,0,122,2.975,-3.25,122,3,3,0,0,0,0,342,3.002,3.5,342,3,3,0.157,2.75E-19,329,0,1.04E-06,15,1,0,6,4,PASS
201,3,3,201,3,3,0.34,0.0158,329,0.804,6.44E-07,161,3.075,34.3,161,3,3,0.373,0.022,328,0.717,-1.89E-07,122,3,9.25,122,3,3,0,0,0,0,342,2.99575,0.94,342,3,3,0.17,2.75E-19,329,0,0,15,1,0,6,4,PASS
201,2.975,-3.25,201,3,3,0.819,0.0185,329,1.14,-2.00E-07,161,3.075,34.3,161,3,3,0.0574,0.0168,328,0.488,-6.90E-07,122,3.025,9.25,122,3,3,0,0,0,0,342,2.999,2.75,342,3,3,1.39,2.75E-19,329,0,-1.04E-06,15,1,0,6,4,PASS
201,3,3,201,3,3,0.339,0.0262,329,0.646,4.18E-06,161,3.05,21.8,161,3,3,-0.101,0.0328,328,1,0,122,3.025,15.5,122,3,3,0,0,0,0,342,3.001,3.25,342,3,3,0.363,2.75E-19,329,0,0,15,1,0,6,4,PASS
201,3,3,201,3,3,0.18,0.0167,329,1.78,3.67E-07,161,3.075,34.3,161,3,3,-0.574,0.0171,328,2.43,0,122,3,-3.25,122,3,3,0,0,0,0,342,3.001,3.562,342,3,3,0.453,2.75E-19,329,0,2.59E-06,15,1,0,6,4,PASS
201,3.025,9.25,201,3,3,-0.778,0.0265,329,0.635,0,161,3.05,21.8,161,3,3,0.061,0.0137,328,1.06,5.72E-08,122,2.975,-9.5,122,3,3,0,0,0,0,342,2.998,2.5,342,3,3,0.17,2.75E-19,329,0,-4.02E-06,15,1,0,6,4,PASS
201,3,3,201,3,3,0.499,0.0142,329,1.06,-4.26E-07,161,3.075,34.3,161,3,3,0.535,0.0149,328,0.338,1.65E-07,122,3,-3.25,122,3,3,0,0,0,0,342,3.003,3.75,342,3,3,0.169,2.75E-19,329,0,2.04E-06,15,1,0,6,4,PASS
201,3.025,9.25,201,3,3,0.5,0.0157,329,1.08,6.29E-07,161,3.075,34.3,161,3,3,0.377,0.0171,328,0.363,6.00E-07,122,3,3,122,3,3,0,0,0,0,342,2.999,2.5,342,3,3,0.453,2.75E-19,329,0,1.18E-06,15,1,0,6,4,PASS
201,3.025,15.5,201,3,3,0.02,0.0193,329,1.1,6.38E-07,161,2.9,-40.8,161,3,3,0.381,0.0202,328,2.24,-8.51E-07,122,3,9.25,122,3,3,0,0,0,0,342,3,3,342,3,3,0.17,2.75E-19,329,0,1.12E-06,15,1,0,6,4,PASS
152,9.13,71.7,152,9,3,4.64,0.0903,326,12.8,0.00112,77.5,2.925,-40.8,77.5,3,3,-2.75,0.0671,325,3.62,1.06E-05,32.5,3,9.25,32.5,3,3,0,0,0,0,543,56.3,20.1,543,56.3,3.000000954,22.5,0.95,319,118,0.182,15,1,2,6,4,PASS
153,9.07,71.7,153,9,3,4.77,0.0886,326,14.1,0.00109,77.5,3.075,46.8,77.5,3,3,-3.86,0.0554,325,6.07,-8.51E-06,32.5,3,3,32.5,3,3,0,0,0,0,548,56.4,28.6,549,56.3,3.000000954,18.1,0.789,323,119,0.152,15,1,20,6,4,PASS
153,8.78,-22,154,9,3,6.5,0.106,326,14.4,0.00132,77.5,3.075,46.8,77.5,3,3,-3.53,0.0572,325,6.46,-1.72E-05,32.5,3,3,32.5,3,3,0,0,0,0,554,56.2,-84.2,554,56.3,2.999999046,24.6,1.02,322,122,0.194,15,1,20,6,4,PASS
154,8.93,-40.8,154,9,3,5.9,0.0864,326,14,0.00103,77.5,3.075,46.8,77.5,3,3,-4.4,0.0594,325,6.36,-1.74E-05,32.5,3,3,32.5,3,3,0,0,0,0,559,56.4,58.1,559,56.3,3,16,0.867,322,118,0.166,15,1,20,6,4,PASS
155,9.07,-28.3,155,9,3,3.92,0.0638,326,13.1,0.000787,77.5,3.075,46.8,77.5,3,3,-4.03,0.0571,325,5.72,-2.59E-05,32.5,3,3,32.5,3,3,0,0,0,0,564,56.3,-1.31,565,56.3,3,19,0.841,322,122,0.161,15,1,20,6,4,PASS
155,9.13,28,155,9,3,4.74,0.0822,326,13.6,0.00104,77.5,3.1,53,77.5,3,3,-3.84,0.0578,325,6.51,-3.45E-05,32.5,3,3,32.5,3,3,0,0,0,0,570,56.3,-30.3,570,56.3,3,21.8,0.931,322,122,0.179,15,1,20,6,4,PASS
156,9.07,-15.8,156,9,3,4.56,0.0677,326,13.2,0.000821,77.5,3.075,46.8,77.5,3,3,-3.57,0.0557,325,6.08,-2.55E-05,32.5,3,3,32.5,3,3,0,0,0,0,575,56.3,2.063,576,56.3,3,20,0.788,323,120,0.151,15,1,20,6,4,PASS
156,8.82,-53.3,157,9,3,5.3,0.0936,326,14.9,0.00103,77.5,3.075,46.8,77.5,3,3,-3.72,0.0619,325,5.92,-2.63E-05,32.5,2.975,-9.5,32.5,3,3,0,0,0,0,580,56.3,-33,581,56.3,2.999999046,18.9,0.961,321,117,0.186,15,1,20,6,4,PASS
157,9.03,-40.8,157,9,3,3.84,0.0751,326,15.2,0.000907,77.5,3.1,53,77.5,3,3,-3.89,0.0583,325,5.88,-2.69E-05,32.5,2.975,-9.5,32.5,3,3,0,0,0,0,586,56.3,-9.5,586,56.3,3,18.3,0.901,322,120,0.174,15,1,20,6,4,PASS
158,9.03,-9.5,158,9,3,5.23,0.0912,326,14.1,0.00114,77.5,3.075,46.8,77.5,3,3,-3.69,0.0553,325,6.29,-1.70E-05,32.5,3,3,32.5,3,3,0,0,0,0,591,56.3,4.31,591,56.3,3,27.6,0.971,322,118,0.187,15,1,20,6,4,PASS
201,3,3,201,3,3,0.02,0.0259,329,1.11,3.20E-07,161,3.025,9.25,161,3,3,0.692,0.0145,328,0.79,3.32E-08,122,3,3,122,3,3,0,0,0,0,342,3,3,342,3,3,0.453,2.75E-19,329,0,0,15,1,2,6,4,PASS
201,3.025,9.25,201,3,3,0.34,0.0233,329,1.09,4.43E-07,161,3.05,28,161,3,3,-0.578,0.0223,328,2.04,6.85E-08,122,3,3,122,3,3,0,0,0,0,342,3,3.25,342,3,3,0.453,2.75E-19,329,0,8.47E-07,15,1,0,6,4,PASS
201,3.025,9.25,201,3,3,0.0199,0.0405,329,0.766,-9.21E-07,161,3,-3.25,161,3,3,-1.06,0.0225,328,3.2,1.95E-07,122,3,3,122,3,3,0,0,0,0,342,3.001,3.75,342,3,3,0.157,2.75E-19,329,0,8.22E-07,15,1,0,6,4,PASS
200,-15.3,-147,200,-14.9,2.9999046,-6.85,0.109,328,29.5,0.00397,160,-29.3,-135,159,-29.4,3.0000954,-10.3,0.215,327,49.4,0.0148,121,-30.5,-272,120,-30.7,2.9999046,0,0,0,0,342,3.00325,4.31,342,3,3,0.375,2.75E-19,328,0,-1.46E-06,15,1,5,50,4,PASS
199,-14.9,-28.3,198,-14.9,2.999809,-6.77,0.116,329,30.3,0.00432,157,-29.4,-34.5,156,-29.4,3.0000954,-8.36,0.167,327,48.9,0.0116,117,-30.4,78,117,-30.7,3,0,0,0,0,342,3.002,3.5,342,3,3,0.35,2.75E-19,329,0,0,15,1,7,50,4,PASS
197,-14.9,-28.3,197,-14.9,3.0000954,-9.41,0.127,328,28.2,0.00467,153,-29.2,78,153,-29.4,2.9999046,-10.7,0.189,327,50.9,0.0131,114,-30.7,9.25,114,-30.7,3.000191,0,0,0,0,342,2.999,2.5,342,3,3,0.363,2.75E-19,329,0,0,15,1,7,50,4,PASS
195,-14.7,3,195,-14.9,3.0000954,-7.33,0.128,328,30.4,0.00476,150,-29.6,-78.2,150,-29.4,2.999809,-8.67,0.165,327,47.9,0.0111,111,-30.7,21.8,110,-30.7,2.9999046,0,0,0,0,342,3.001,3,342,3,3,0.453,2.75E-19,329,0,-1.17E-06,15,1,7,50,4,PASS
193,-14.8,71.7,193,-14.9,3.0000954,-5.53,0.125,328,31,0.00471,147,-29.5,-22,147,-29.4,2.9999046,-7.18,0.15,327,48.5,0.0102,107,-30.5,46.8,107,-30.7,3,0,0,0,0,342,3,3.25,342,3,3,0.0667,2.75E-19,329,0,0,15,1,7,50,4,PASS
191,-14.8,3,191,-14.9,3.0000954,-13.1,0.134,328,24.1,0.00492,143,-29.2,90.5,143,-29.4,3.000191,-9.73,0.194,326,48.8,0.0134,103,-30.6,9.25,102.9,-30.7,3,0,0,0,0,342,3,2.5,342,3,3,-1.25,2.75E-19,329,0,3.11E-06,15,1,7,50,4,PASS
189,-14.8,34.3,189,-14.9,2.999809,-9.8,0.138,328,29.2,0.00512,140,-29.3,-78.2,139,-29.4,3.0000954,-9.26,0.189,326,48.5,0.0132,99.8,-30.5,28,99.5,-30.7,2.999809,0,0,0,0,342,3.002,3.75,342,3,3,-0.0364,2.75E-19,329,0,7.66E-07,15,1,7,50,4,PASS
161,-0.65,15.5,161,-0.85,-3.97,-4.15,0.0845,326,12,0.000648,105,8.03,3,105,7.6,-2.8,3.56,0.0766,325,10.7,0.000743,32.5,3,3,32.5,3,3,0,0,0,0,1293,56.4,57.9,1293,56.3,3.000000954,23.8,0.905,319,115,0.172,15,1,2,6,4,PASS
161,-1.35,34.3,161,-1.5,-3.02,-5.22,0.0871,326,11.6,0.000773,105,7.07,-53.3,105,6.97,-3.79,2.67,0.047,325,8.05,0.000377,32.5,3,3,32.5,3,3,0,0,0,0,1303,56.3,-31.4,1303,56.3,2.999999046,16.6,0.973,320,120,0.188,15,1,34,6,4,PASS
160,-2.18,-65.7,160,-2.05,-1.93,-3.42,0.092,326,13.1,0.00099,106,6.25,28,106,6.24,-4.62,5.02,0.0905,325,10.9,0.000607,32.5,3,3,32.5,3,3,0,0,0,0,1303,56.4,5.25,1303,56.3,3,18.7,0.9,321,119,0.174,15,1,34,6,4,PASS
160,-2.57,-40.8,160,-2.48,-0.73,-4.45,0.0863,327,12.3,0.00101,106,5.4,15.5,106,5.45,-5.27,4.76,0.0757,325,7.8,0.000372,32.5,3,3,32.5,3,3,0,0,0,0,1313,56.3,4.06,1313,56.3,3,25.3,0.983,320,119,0.188,15,1,34,6,4,PASS
159,-2.75,21.8,159,-2.78,0.56,-4.5,0.0908,326,14.1,0.00111,106,4.73,28,106,4.59,-5.74,4.53,0.0838,325,7.84,0.000292,32.5,3,3,32.5,3,3,0,0,0,0,1313,56.4,12.75,1313,56.3,3,16,0.885,321,119,0.171,15,1,34,6,4,PASS
159,-2.95,-15.8,159,-2.97,2.015,-5.46,0.0934,326,13.7,0.00114,106,3.725,-3.25,106,3.633,-6.02,4.33,0.0836,325,5.63,0.000134,32.5,3,9.25,32.5,3,3,0,0,0,0,1323,56.3,-2.19,1323,56.3,3,21.9,0.9,319,122,0.172,15,1,34,6,4,PASS
158,3.3,409,158,1,-497,-0.163,0.0429,327,0.546,1.17E-05,106,3.075,40.5,106,3,3,3.78,0.0732,325,3.57,2.34E-05,32.5,3,3,32.5,3,3,0,0,0,0,1323,56.3,8.69,1323,56.3,2.999999046,21.3,1.03,320,116,0.198,15,1,34,6,4,PASS
158,-3.13,3,158,-3,3,-4.4,0.0793,327,13.1,0.000967,106,3.1,53,106,3,3,2.45,0.0614,325,2.99,8.99E-06,32.5,3.025,9.25,32.5,3,3,0,0,0,0,1333,56.5,68.6,1333,56.3,3,12.5,0.8,321,116,0.151,15,1,35,6,4,PASS
157,-3.22,-72,157,-3,3,-5.36,0.0988,326,12.8,0.00119,106,3.125,71.7,106,3,3,2.36,0.0595,325,2.87,9.16E-06,32.5,3,3,32.5,3,3,0,0,0,0,1333,56.2,-42.3,1343,56.3,3,26,0.939,322,121,0.179,15,1,36,6,4,PASS
157,-2.97,-22,156,-3,3,-6.24,0.109,326,14.1,0.00138,106,3.1,53,106,3,3,2.32,0.058,325,3.13,9.06E-06,32.5,3,3,32.5,3,3,0,0,0,0,1343,56.3,16.4,1343,56.3,3,19.9,0.976,321,117,0.188,15,1,36,6,4,PASS
153,9.07,3,153,9,3,4.27,0.078,327,13.5,0.00097,77.5,3.125,59.3,77.5,3,3,-4.68,0.0731,325,4.95,-1.09E-05,30.5,2.975,-9.5,30.5,3,3,0,0,0,0,-21.1,56.3,-3.88,-20.7,56.3,2.999999046,21.2,1.04,319,117,0.2,15,1,2,6,4,PASS
154,9,34.3,154,9,3,5.45,0.0959,326,13.7,0.00119,77.5,3.1,53,77.5,3,3,-4,0.0686,325,6.24,0,30.5,3,3,30.5,3,3,0,0,0,0,-15.8,56.3,6,-15.4,56.3,3,27.7,0.878,320,117,0.168,15,1,101,6,4,PASS
154,8.78,-40.8,154,9,3,6.27,0.101,327,13.9,0.00127,77.5,3.1,53,77.5,3,3,-3.9,0.0768,325,6.08,1.05E-05,30.5,3,-3.25,30.5,3,3,0,0,0,0,-10.5,56.3,-22.3,-10,56.3,3,21.5,0.947,320,117,0.182,15,1,101,6,4,PASS
